id,"geom",label,"anoList"
1378115175620000513,"LINESTRING (-8.585892 41.148792, -8.585838 41.148855, -8.585721 41.149017, -8.585739 41.148963, -8.586234 41.14899, -8.587674 41.14926, -8.589744 41.149854, -8.592255 41.150529, -8.593713 41.150934, -8.595711 41.150007, -8.597547 41.148666, -8.598978 41.148288, -8.600211 41.148549, -8.600301 41.14854, -8.600544 41.148567, -8.600814 41.148423, -8.600841 41.148423, -8.601174 41.148054, -8.601156 41.147982, -8.601156 41.147973, -8.601147 41.147955, -8.601138 41.147946, -8.601381 41.147604, -8.601507 41.147496, -8.601453 41.147406, -8.601444 41.147397, -8.601597 41.147262, -8.601822 41.147253, -8.60184 41.147271, -8.601867 41.147271, -8.601885 41.147244, -8.602092 41.146965, -8.602407 41.146866, -8.603244 41.146758, -8.603388 41.146794, -8.603406 41.146767, -8.60373 41.146542, -8.604306 41.146281, -8.605395 41.145327, -8.606493 41.144868, -8.60652 41.144868, -8.606781 41.144859, -8.607222 41.145867, -8.60706 41.145984, -8.606997 41.145912, -8.606943 41.145849)",0,
1378116133620000594,"LINESTRING (-8.585685 41.148621, -8.585748 41.14872, -8.585964 41.14899, -8.587071 41.149098, -8.588106 41.149305, -8.588565 41.148324, -8.588925 41.147541, -8.589078 41.147253, -8.589969 41.147055, -8.591103 41.146839, -8.591607 41.14674, -8.591697 41.146704, -8.592462 41.146596, -8.59293 41.146488, -8.593317 41.146452, -8.59464 41.146227, -8.59563 41.146101, -8.596602 41.146038, -8.596611 41.145975, -8.597745 41.145993, -8.599761 41.145912, -8.60157 41.145741, -8.601624 41.145732, -8.601723 41.145687, -8.603397 41.145552, -8.604315 41.145363, -8.604783 41.144391, -8.605782 41.144526, -8.606682 41.144742, -8.606682 41.144751, -8.60688 41.144832, -8.607195 41.145102, -8.607429 41.145624, -8.607276 41.145696, -8.607267 41.145714, -8.607231 41.145651, -8.607249 41.145651, -8.607249 41.145642)",0,
1378122331620000623,"LINESTRING (-8.585649 41.148549, -8.585712 41.148882, -8.586054 41.149017, -8.587044 41.149116, -8.587818 41.149377, -8.588214 41.14908, -8.588646 41.147991, -8.588835 41.147505, -8.589861 41.146992, -8.59149 41.146632, -8.592192 41.146551, -8.593488 41.146299, -8.595432 41.146011, -8.597007 41.145714, -8.597079 41.145741, -8.597556 41.145894, -8.598771 41.145723, -8.601012 41.145741, -8.60157 41.145714, -8.601579 41.145714, -8.601597 41.145714, -8.601597 41.145714, -8.601858 41.145705, -8.603829 41.145444, -8.604369 41.145255, -8.604792 41.144247, -8.606142 41.144589, -8.606583 41.144715, -8.606745 41.144778, -8.607294 41.145444, -8.607204 41.145741, -8.606871 41.145786, -8.606844 41.146002, -8.606835 41.146056)",0,
1378127855620000678,"LINESTRING (-8.585658 41.148423, -8.585883 41.148846, -8.58636 41.148891, -8.5878 41.149197, -8.588412 41.148747, -8.588961 41.147433, -8.590266 41.14701, -8.592129 41.146767, -8.59257 41.146596, -8.593767 41.146425, -8.595216 41.146146, -8.596287 41.146056, -8.596332 41.146056, -8.59653 41.146083, -8.596602 41.146101, -8.59671 41.146101, -8.597673 41.146119, -8.599239 41.146002, -8.600481 41.145966, -8.601246 41.145867, -8.601228 41.145894, -8.602416 41.145831, -8.602974 41.145561, -8.602956 41.145543, -8.602947 41.145552, -8.604162 41.145381, -8.604279 41.1453, -8.604459 41.14512, -8.605152 41.144067, -8.606547 41.144607, -8.606925 41.14476, -8.606889 41.144814, -8.606898 41.144859, -8.606898 41.144832, -8.60697 41.144823, -8.607132 41.145039, -8.607285 41.145273, -8.607366 41.145633, -8.607249 41.14566, -8.607258 41.145678)",0,
1378153909620000626,"LINESTRING (-8.585568 41.148504, -8.585685 41.148756, -8.586468 41.148999, -8.588682 41.149539, -8.591778 41.150367, -8.593515 41.150826, -8.59347 41.150808, -8.59347 41.150808, -8.594064 41.150889, -8.595981 41.149872, -8.597826 41.148684, -8.597943 41.148594, -8.597934 41.148576, -8.598276 41.148405, -8.599968 41.148585, -8.601129 41.147964, -8.602272 41.146983, -8.603424 41.146668, -8.603514 41.146632, -8.604135 41.146461, -8.60535 41.145624, -8.606727 41.14494, -8.606745 41.144913, -8.607375 41.145327, -8.607231 41.145606, -8.606808 41.145741)",0,
1378209058620000199,"LINESTRING (-8.585595 41.148594, -8.585676 41.1489, -8.586099 41.148999, -8.587692 41.14926, -8.589771 41.149809, -8.59176 41.150376, -8.593092 41.150745, -8.593758 41.15097, -8.595216 41.150313, -8.596926 41.149296, -8.597934 41.148585, -8.598051 41.148513, -8.599635 41.148504, -8.6004 41.148675, -8.600382 41.148675, -8.600418 41.148666, -8.601525 41.1489, -8.602434 41.149098, -8.603739 41.149377, -8.604009 41.148774, -8.603937 41.147802, -8.603919 41.147721, -8.603937 41.14773, -8.603919 41.147523, -8.603973 41.146866, -8.604342 41.146425, -8.604441 41.146218, -8.60544 41.145444, -8.606646 41.144985, -8.6067 41.144886, -8.607231 41.145111, -8.607348 41.145696, -8.607006 41.145876, -8.606907 41.145921)",0,
1378218690620000268,"LINESTRING (-8.585622 41.148603, -8.585694 41.148774, -8.585694 41.148783, -8.585856 41.14899, -8.586612 41.149017, -8.58789 41.14935, -8.588322 41.148828, -8.588673 41.148045, -8.58879 41.147874, -8.588889 41.147685, -8.589123 41.147217, -8.590167 41.146938, -8.591265 41.146767, -8.592435 41.146542, -8.592399 41.14656, -8.592408 41.14656, -8.592822 41.146497, -8.594271 41.146209, -8.59554 41.14602, -8.595549 41.14602, -8.596116 41.146038, -8.597943 41.145957, -8.59968 41.145885, -8.601705 41.145705, -8.602929 41.145606, -8.602938 41.145606, -8.602938 41.145597, -8.603181 41.145561, -8.604252 41.145381, -8.604342 41.145318, -8.604378 41.145282, -8.604684 41.144508, -8.605278 41.144211, -8.606295 41.144544, -8.607051 41.144931, -8.607078 41.144967, -8.607285 41.145273, -8.607312 41.145318, -8.607411 41.145543, -8.60724 41.145714)",0,
1378230882620000041,"LINESTRING (-8.585829 41.148549, -8.585811 41.148846, -8.586216 41.148981, -8.587161 41.149125, -8.588196 41.149197, -8.588673 41.148207, -8.589123 41.147217, -8.590635 41.146857, -8.591436 41.146722, -8.592282 41.146578, -8.59356 41.146344, -8.595225 41.146056, -8.595495 41.146092, -8.595477 41.14611, -8.596944 41.146029, -8.598906 41.145921, -8.600481 41.14584, -8.60184 41.145705, -8.602605 41.145615, -8.602605 41.145606, -8.602596 41.145597, -8.602614 41.145588, -8.603451 41.145516, -8.60382 41.145453, -8.603937 41.145426, -8.604648 41.144733, -8.605539 41.144265, -8.606898 41.144778, -8.607375 41.145624, -8.607258 41.145678, -8.607267 41.145678, -8.607258 41.145669, -8.607249 41.14566, -8.607222 41.14566)",0,
1378271934620000672,"LINESTRING (-8.585739 41.148531, -8.585766 41.148819, -8.586657 41.148981, -8.588457 41.149467, -8.59068 41.150088, -8.592831 41.150691, -8.593479 41.150808, -8.593893 41.150907, -8.594073 41.150871, -8.594991 41.150322, -8.596809 41.149188, -8.598249 41.148405, -8.599518 41.148459, -8.600409 41.148585, -8.600805 41.14827, -8.601255 41.147343, -8.601678 41.147289, -8.60229 41.146947, -8.60328 41.146614, -8.603685 41.14647, -8.604558 41.145984, -8.604747 41.145507, -8.604414 41.1453, -8.604855 41.144256, -8.604846 41.144112, -8.604936 41.144049, -8.605008 41.144022, -8.604999 41.144013, -8.60562 41.14431, -8.606376 41.144841, -8.606781 41.144814, -8.607438 41.145345, -8.607276 41.145678, -8.607258 41.145741, -8.607267 41.145804)",0,
1378284851620000281,"LINESTRING (-8.585622 41.14854, -8.585631 41.148522, -8.585667 41.148522, -8.585676 41.148522, -8.58573 41.148585, -8.585739 41.148603, -8.585748 41.148612, -8.585748 41.148621, -8.585748 41.148621, -8.585721 41.148621, -8.58573 41.14863, -8.585739 41.148666, -8.585712 41.148756, -8.585946 41.148972, -8.586504 41.148972, -8.588034 41.149332, -8.588583 41.148162, -8.589204 41.147091, -8.591049 41.146749, -8.591895 41.146632, -8.592111 41.146587, -8.593245 41.14638, -8.594667 41.146119, -8.595207 41.146011, -8.596089 41.145993, -8.597466 41.14593, -8.599203 41.145813, -8.601192 41.145723, -8.601597 41.145687, -8.601561 41.14566, -8.601624 41.145696, -8.603307 41.145498, -8.60418 41.145345, -8.604675 41.144616, -8.605206 41.14413, -8.606088 41.144436, -8.606169 41.144445, -8.606205 41.144454, -8.606241 41.144463, -8.606331 41.144508, -8.606439 41.144535, -8.606655 41.144616, -8.60697 41.144796, -8.607006 41.14485, -8.607141 41.145021, -8.607384 41.145579, -8.606826 41.145759, -8.606844 41.145786, -8.606853 41.145777, -8.606907 41.145813, -8.606952 41.145849, -8.607006 41.145858, -8.607051 41.145876, -8.607051 41.145876)",0,
1378288097620000328,"LINESTRING (-8.585856 41.148585, -8.585883 41.148675, -8.585973 41.148963, -8.586063 41.148981, -8.587053 41.149089, -8.58825 41.149206, -8.588592 41.148252, -8.589015 41.147361, -8.589861 41.146992, -8.590716 41.146812, -8.591607 41.146623, -8.592066 41.146569, -8.593128 41.146389, -8.594361 41.146155, -8.595459 41.14602, -8.59545 41.146065, -8.596179 41.146038, -8.597034 41.145903, -8.598447 41.145966, -8.600013 41.145867, -8.601156 41.145777, -8.60121 41.145768, -8.601183 41.145741, -8.601282 41.145759, -8.602317 41.145633, -8.603973 41.145345, -8.604315 41.145237, -8.605062 41.144112, -8.606493 41.144751, -8.607204 41.145093, -8.607447 41.145435, -8.60724 41.145669, -8.607159 41.145597, -8.607249 41.145678, -8.607258 41.145678, -8.607231 41.145651, -8.607195 41.145615, -8.607186 41.145606)",0,
1378381579620000623,"LINESTRING (-8.585658 41.148585, -8.585712 41.148792, -8.585703 41.148864, -8.585676 41.148918, -8.586072 41.148999, -8.58735 41.149197, -8.588223 41.148855, -8.588781 41.147685, -8.589321 41.147145, -8.590761 41.146875, -8.591607 41.146713, -8.592453 41.146506, -8.593308 41.146371, -8.594208 41.146236, -8.595018 41.146074, -8.595981 41.146092, -8.59671 41.146011, -8.598375 41.145939, -8.600058 41.145777, -8.601597 41.145696, -8.601633 41.145732, -8.601642 41.14575, -8.601651 41.145759, -8.602695 41.145606, -8.604207 41.145372, -8.604612 41.144859, -8.605269 41.14422, -8.606439 41.144625, -8.607159 41.145255, -8.607087 41.145777, -8.607033 41.145921, -8.606907 41.145858, -8.606871 41.145858, -8.606934 41.146137)",0,
1378381929620000314,"LINESTRING (-8.585631 41.148486, -8.585712 41.148945, -8.586468 41.148999, -8.587836 41.149341, -8.588385 41.148342, -8.588934 41.147235, -8.589465 41.147019, -8.590779 41.146758, -8.592264 41.146533, -8.59311 41.146371, -8.59428 41.146128, -8.595072 41.145939, -8.595963 41.145984, -8.596503 41.145975, -8.597484 41.145975, -8.599194 41.145858, -8.600742 41.145777, -8.601282 41.145732, -8.601273 41.145732, -8.601309 41.145732, -8.602317 41.145624, -8.604063 41.145381, -8.604234 41.145237, -8.604783 41.144301, -8.605485 41.144355, -8.60571 41.144463, -8.606826 41.144805, -8.607366 41.14557, -8.606871 41.145831, -8.606934 41.145975, -8.607015 41.146011, -8.607078 41.145975, -8.607015 41.145966, -8.606988 41.14593, -8.607033 41.145975)",0,
1378396594620000118,"LINESTRING (-8.585613 41.148504, -8.585604 41.14854, -8.585667 41.148792, -8.585676 41.148936, -8.58681 41.149044, -8.588061 41.14935, -8.5887 41.148018, -8.589411 41.147154, -8.591229 41.146848, -8.591796 41.146713, -8.592309 41.146632, -8.592552 41.146605, -8.592579 41.146551, -8.593479 41.146362, -8.594811 41.146101, -8.596071 41.146002, -8.596755 41.145984, -8.598816 41.145912, -8.60112 41.145777, -8.601624 41.145732, -8.601615 41.145768, -8.601615 41.145777, -8.601912 41.145741, -8.603541 41.145498, -8.603964 41.14548, -8.604531 41.144949, -8.605404 41.144274, -8.606367 41.144535, -8.606898 41.144787, -8.607348 41.145462, -8.607096 41.145597)",0,
1378453797620000251,"LINESTRING (-8.585676 41.14854, -8.585712 41.148585, -8.585721 41.148648, -8.585703 41.148855, -8.586045 41.148936, -8.586297 41.148972, -8.587413 41.149215, -8.58825 41.149071, -8.588916 41.147541, -8.589069 41.147199, -8.590311 41.146839, -8.59167 41.14665, -8.591949 41.146632, -8.593065 41.146425, -8.594739 41.146092, -8.595306 41.146002, -8.595378 41.145993, -8.596782 41.146002, -8.598987 41.145939, -8.60103 41.145741, -8.60148 41.14575, -8.60148 41.145768, -8.60148 41.145777, -8.601489 41.145786, -8.601732 41.145732, -8.603532 41.145471, -8.603901 41.145417, -8.60472 41.144571, -8.605548 41.144265, -8.60706 41.144832, -8.607411 41.14557)",0,
1378482193620000618,"LINESTRING (-8.58564 41.148594, -8.58564 41.148585, -8.585649 41.148585, -8.58564 41.148594, -8.585631 41.148594, -8.585631 41.148594, -8.58564 41.148594, -8.585649 41.148594, -8.585649 41.148603, -8.585676 41.148873, -8.58618 41.148999, -8.587503 41.149188, -8.588088 41.14935, -8.588367 41.148747, -8.589024 41.147289, -8.59023 41.146992, -8.591445 41.146776, -8.592426 41.146614, -8.593308 41.146326, -8.594586 41.1462, -8.595468 41.146056, -8.595666 41.146119, -8.597241 41.146056, -8.598969 41.145939, -8.600247 41.145759, -8.601606 41.145696, -8.601642 41.145741, -8.601642 41.145759, -8.60166 41.145759, -8.601687 41.14575, -8.602821 41.145471, -8.604162 41.145417, -8.604576 41.144787, -8.605098 41.144094, -8.605494 41.144238, -8.605539 41.144355, -8.605665 41.1444, -8.605674 41.144373, -8.605692 41.144391, -8.605692 41.144427, -8.605674 41.144463, -8.606151 41.144607, -8.606889 41.144697, -8.607114 41.144949, -8.60724 41.145129, -8.607303 41.145228, -8.607411 41.145399, -8.607276 41.145606, -8.606853 41.145768, -8.60688 41.145849, -8.606889 41.145858, -8.606934 41.145921, -8.606925 41.145903, -8.606853 41.145795, -8.606907 41.145921, -8.607015 41.146101, -8.607006 41.146074, -8.606961 41.14602, -8.606988 41.146047, -8.606979 41.14602, -8.606916 41.145957, -8.606862 41.145867, -8.60697 41.145813)",0,
1378531993620000612,"LINESTRING (-8.585712 41.148531, -8.585739 41.148792, -8.586378 41.14899, -8.587863 41.149305, -8.588502 41.148351, -8.589168 41.147127, -8.591004 41.146785, -8.592471 41.146542, -8.594136 41.146227, -8.59608 41.14602, -8.598231 41.145957, -8.600382 41.145813, -8.60256 41.145579, -8.6031 41.145534, -8.603523 41.145471, -8.604153 41.145354, -8.604693 41.144652, -8.60544 41.144229, -8.606916 41.144778, -8.607384 41.145651, -8.607312 41.145705, -8.607321 41.145714, -8.607312 41.145714, -8.607312 41.145723, -8.607294 41.145723, -8.607204 41.145732, -8.607186 41.145723, -8.607168 41.145723, -8.60715 41.145723, -8.607123 41.145732, -8.607141 41.14575, -8.607159 41.14575, -8.607177 41.145741, -8.607177 41.145732)",0,
1378641899620000199,"LINESTRING (-8.585892 41.148342, -8.585883 41.148378, -8.585901 41.148558, -8.585901 41.148549, -8.585892 41.148558, -8.585982 41.148891, -8.587314 41.14908, -8.588313 41.148909, -8.588961 41.147478, -8.590212 41.146938, -8.591958 41.146632, -8.594199 41.146236, -8.596044 41.146065, -8.59788 41.145975, -8.598987 41.145939, -8.599266 41.145921, -8.601084 41.145795, -8.601912 41.145705, -8.603109 41.14557, -8.603163 41.145552, -8.603874 41.145444, -8.604486 41.14521, -8.605026 41.144139, -8.606646 41.144643, -8.607285 41.145237, -8.607384 41.145651, -8.606943 41.14584, -8.606988 41.14584)",0,
1378644656620000541,"LINESTRING (-8.585721 41.148405, -8.585703 41.148423, -8.58573 41.148423, -8.585757 41.14845, -8.585748 41.148549, -8.58609 41.148855, -8.587944 41.149251, -8.590275 41.150016, -8.592633 41.150754, -8.593839 41.151195, -8.594226 41.150925, -8.595783 41.150142, -8.597673 41.149035, -8.597835 41.14863, -8.597844 41.148603, -8.598159 41.148441, -8.600571 41.148531, -8.601534 41.147505, -8.601777 41.147451, -8.601714 41.147505, -8.602119 41.147631, -8.603982 41.14656, -8.604477 41.14647, -8.606007 41.145363, -8.606547 41.145093, -8.606979 41.145129, -8.607087 41.145129, -8.607204 41.14539, -8.607411 41.145444, -8.607294 41.145543, -8.607294 41.145507, -8.607348 41.145381, -8.607321 41.145471, -8.607393 41.145489, -8.607384 41.145552, -8.607393 41.145534)",0,
1378648407620000675,"LINESTRING (-8.585676 41.148567, -8.585694 41.148882, -8.586531 41.149008, -8.58798 41.149332, -8.588646 41.14809, -8.589546 41.147064, -8.591355 41.14674, -8.592219 41.146614, -8.592786 41.146542, -8.594667 41.146182, -8.596872 41.146029, -8.599743 41.145885, -8.601417 41.14575, -8.601489 41.145777, -8.601507 41.145768, -8.601894 41.145741, -8.602686 41.145678, -8.60292 41.145597, -8.602929 41.145579, -8.603829 41.145453, -8.60436 41.145318, -8.604846 41.144301, -8.605818 41.144499, -8.60715 41.145048, -8.60742 41.145534, -8.607267 41.145705, -8.607249 41.145705, -8.607231 41.145723, -8.607222 41.145723, -8.607141 41.145714)",0,
1378650352620000005,"LINESTRING (-8.585622 41.148567, -8.585658 41.148855, -8.586207 41.149008, -8.587701 41.149278, -8.588241 41.149035, -8.588691 41.148036, -8.589141 41.147163, -8.590563 41.146875, -8.59185 41.14665, -8.592012 41.146596, -8.5923 41.146551, -8.593308 41.146371, -8.593632 41.146317, -8.594406 41.1462, -8.595864 41.146038, -8.596962 41.145975, -8.596962 41.145957, -8.597718 41.145939, -8.599365 41.145867, -8.600904 41.145777, -8.601228 41.145741, -8.60121 41.145732, -8.601237 41.145723, -8.602236 41.145624, -8.602677 41.145588, -8.602668 41.145588, -8.602821 41.14557, -8.603757 41.145453, -8.604045 41.145399, -8.60463 41.144805, -8.604963 41.144094, -8.606025 41.1444, -8.60679 41.144661, -8.606826 41.144679, -8.606808 41.144679, -8.607042 41.144868, -8.607024 41.144877, -8.607024 41.144886, -8.607015 41.144868, -8.606997 41.144868, -8.607141 41.145066, -8.607303 41.145282, -8.607465 41.145426, -8.607474 41.145435, -8.607483 41.145426, -8.607483 41.145426, -8.607483 41.145435, -8.607474 41.145435, -8.607348 41.145633)",0,
1378663077620000517,"LINESTRING (-8.585847 41.148693, -8.585856 41.1489, -8.586171 41.149044, -8.587197 41.149152, -8.588619 41.149566, -8.590419 41.150061, -8.592399 41.150601, -8.593353 41.150817, -8.593416 41.150781, -8.593713 41.150925, -8.595027 41.150322, -8.597025 41.149107, -8.599185 41.148441, -8.600688 41.148513, -8.601561 41.147496, -8.60157 41.147442, -8.601588 41.147433, -8.601624 41.147442, -8.602074 41.147109, -8.602524 41.146812, -8.603271 41.146569, -8.603424 41.146632, -8.603478 41.146614, -8.604171 41.146416, -8.604603 41.146164, -8.605053 41.146227, -8.605584 41.14611, -8.606385 41.146074, -8.606907 41.14575, -8.606943 41.145786, -8.60697 41.145804, -8.607078 41.145849, -8.607177 41.145885, -8.607204 41.145894, -8.607204 41.145876, -8.607195 41.145849, -8.607177 41.14584)",0,
1378721132620000678,"LINESTRING (-8.585595 41.148243, -8.58564 41.148423, -8.585883 41.148873, -8.58627 41.148972, -8.587395 41.149152, -8.58834 41.148882, -8.588637 41.148306, -8.589006 41.147658, -8.589348 41.147244, -8.5896 41.14728, -8.590158 41.147244, -8.590833 41.147109, -8.592264 41.146938, -8.593515 41.14683, -8.594694 41.146542, -8.595225 41.146326, -8.596098 41.146173, -8.597466 41.14611, -8.601183 41.145894, -8.601642 41.145903, -8.601642 41.14593, -8.601669 41.14593, -8.603523 41.145561, -8.604216 41.145444, -8.60463 41.144958, -8.604945 41.144184, -8.605944 41.144463, -8.606745 41.144778, -8.606817 41.145021, -8.606853 41.145201, -8.60715 41.145066, -8.607132 41.14494, -8.607132 41.144931, -8.607123 41.144913, -8.607096 41.144859, -8.607069 41.144823, -8.607042 41.144796, -8.607033 41.144814, -8.607033 41.144823, -8.607024 41.144805, -8.607042 41.144841, -8.60706 41.144868, -8.607024 41.144814, -8.607006 41.144787, -8.606997 41.144751, -8.607168 41.145012, -8.60724 41.145138, -8.607375 41.145471, -8.606871 41.14557)",0,
1378729009620000397,"LINESTRING (-8.585784 41.148441, -8.58573 41.148441, -8.58573 41.148441, -8.585685 41.148486, -8.585676 41.148504, -8.585676 41.148513, -8.585694 41.148504, -8.585721 41.148495, -8.585721 41.148495, -8.58573 41.148495, -8.58573 41.148504, -8.585757 41.148549, -8.585775 41.148549, -8.585856 41.148603, -8.585847 41.148756, -8.585874 41.148882, -8.586162 41.148927, -8.586738 41.148981, -8.587962 41.149305, -8.588403 41.148261, -8.588826 41.147361, -8.589285 41.147235, -8.590968 41.146929, -8.592912 41.146596, -8.594937 41.146371, -8.596107 41.146137, -8.597493 41.145993, -8.599878 41.145903, -8.601579 41.145741, -8.601588 41.145687, -8.601633 41.14566, -8.601957 41.145696, -8.603847 41.145381, -8.604 41.145435, -8.604558 41.144697, -8.605449 41.144202, -8.606628 41.144616, -8.606664 41.144607, -8.607105 41.144886, -8.607393 41.145534)",0,
1378734891620000623,"LINESTRING (-8.585649 41.148585, -8.585658 41.148594, -8.585856 41.149008, -8.586279 41.149035, -8.587314 41.149161, -8.587917 41.149332, -8.588205 41.149098, -8.588781 41.147838, -8.589015 41.147424, -8.589447 41.147073, -8.590635 41.146821, -8.591382 41.146821, -8.591526 41.146785, -8.592597 41.146515, -8.594118 41.146218, -8.595081 41.145993, -8.595729 41.145993, -8.596503 41.146002, -8.598609 41.145867, -8.600868 41.145777, -8.601561 41.145678, -8.601561 41.145669, -8.60157 41.145588, -8.601579 41.145579, -8.602758 41.145579, -8.603964 41.145417, -8.604378 41.145273, -8.604666 41.144544, -8.604927 41.144175, -8.606187 41.144517, -8.607231 41.145183, -8.607204 41.145183, -8.607204 41.145174, -8.607195 41.145174, -8.607213 41.145201, -8.60724 41.145201, -8.607375 41.145606, -8.607024 41.14575, -8.606817 41.145867)",0,
1378805147620000160,"LINESTRING (-8.585829 41.148999, -8.586243 41.148981, -8.587377 41.14917, -8.587485 41.149197, -8.587836 41.149305, -8.588151 41.149242, -8.588376 41.148693, -8.588691 41.148027, -8.588925 41.147586, -8.589069 41.147262, -8.589339 41.147118, -8.589726 41.147055, -8.59095 41.146839, -8.591886 41.146677, -8.59248 41.14656, -8.593398 41.146407, -8.59464 41.146263, -8.595405 41.146074, -8.59572 41.146065, -8.597466 41.145966, -8.599752 41.145867, -8.601633 41.145732, -8.603028 41.14557, -8.603028 41.145534, -8.603028 41.145516, -8.603424 41.145471, -8.60427 41.145345, -8.604306 41.145363, -8.604783 41.144679, -8.605908 41.144535, -8.606961 41.144868, -8.607105 41.144994, -8.607357 41.145309, -8.607555 41.145372, -8.607492 41.145327, -8.607492 41.145309, -8.607501 41.1453, -8.607474 41.145282, -8.607483 41.145291, -8.607492 41.145309, -8.607492 41.145309, -8.607483 41.145309, -8.607519 41.145372, -8.607456 41.145399, -8.607447 41.145633)",0,
1378813598620000351,"LINESTRING (-8.585658 41.148783, -8.585712 41.148828, -8.585901 41.148954, -8.586369 41.14899, -8.587566 41.149215, -8.587926 41.149332, -8.588529 41.149503, -8.590869 41.150088, -8.592975 41.150655, -8.593092 41.150718, -8.593083 41.150736, -8.593992 41.150925, -8.595522 41.150106, -8.597106 41.149107, -8.598654 41.148351, -8.600409 41.148648, -8.600832 41.148135, -8.601201 41.147586, -8.601462 41.147523, -8.601597 41.14737, -8.601705 41.14728, -8.601894 41.147172, -8.602254 41.146956, -8.603064 41.146785, -8.603406 41.146677, -8.603415 41.146587, -8.603424 41.146623, -8.603829 41.146542, -8.604657 41.146029, -8.605314 41.145336, -8.606592 41.144958, -8.60661 41.144958, -8.607132 41.144931, -8.60742 41.14539, -8.607312 41.145705)",0,
1378813730620000542,"LINESTRING (-8.58573 41.148765, -8.585874 41.148954, -8.586063 41.148963, -8.587278 41.149134, -8.58807 41.14935, -8.589636 41.149656, -8.591724 41.150259, -8.593164 41.150691, -8.593857 41.150907, -8.595387 41.149998, -8.597061 41.148954, -8.597655 41.148378, -8.597826 41.148441, -8.597898 41.148486, -8.59797 41.148513, -8.599419 41.148405, -8.600418 41.148684, -8.600661 41.148369, -8.60139 41.147577, -8.60202 41.147118, -8.602677 41.146839, -8.603325 41.146695, -8.603451 41.146569, -8.604396 41.146236, -8.605539 41.145516, -8.606601 41.144994, -8.606988 41.14485, -8.607348 41.145642, -8.607294 41.145642, -8.607267 41.145606)",0,
1378822376620000334,"LINESTRING (-8.585631 41.148612, -8.585748 41.148945, -8.58636 41.149008, -8.587827 41.149314, -8.58843 41.148522, -8.589006 41.147307, -8.59023 41.146965, -8.591319 41.146785, -8.592273 41.146641, -8.592282 41.146623, -8.592345 41.146605, -8.59347 41.146398, -8.595198 41.146092, -8.595477 41.146065, -8.595477 41.146056, -8.596521 41.146047, -8.598771 41.145939, -8.601066 41.145813, -8.601615 41.145741, -8.601606 41.14575, -8.601606 41.14575, -8.601624 41.14575, -8.601795 41.145732, -8.603316 41.145561, -8.603982 41.145426, -8.604396 41.145291, -8.604882 41.144211, -8.606133 41.144481, -8.607168 41.145075, -8.607393 41.145615, -8.607222 41.145678, -8.607222 41.145678)",0,
1378842305620000199,"LINESTRING (-8.585523 41.148567, -8.585757 41.148954, -8.587566 41.149233, -8.588223 41.149035, -8.588781 41.147685, -8.589789 41.147028, -8.59113 41.146857, -8.593173 41.146461, -8.594811 41.146164, -8.596836 41.146047, -8.598843 41.145984, -8.598816 41.14602, -8.599797 41.145975, -8.601561 41.145786, -8.602443 41.145696, -8.603019 41.145624, -8.6031 41.145651, -8.604243 41.145462, -8.604693 41.144643, -8.605476 41.144292, -8.607024 41.144823, -8.607474 41.145516, -8.607465 41.145552, -8.607465 41.145552, -8.607438 41.145543, -8.607393 41.145525, -8.607348 41.145498, -8.607312 41.145525)",0,
1378842928620000625,"LINESTRING (-8.585658 41.148594, -8.585712 41.148801, -8.586018 41.148999, -8.58744 41.149215, -8.588295 41.148981, -8.588745 41.147919, -8.589339 41.147091, -8.591265 41.146776, -8.592993 41.146461, -8.59446 41.1462, -8.596629 41.14602, -8.598987 41.145894, -8.601183 41.14575, -8.602524 41.145624, -8.602911 41.145588, -8.603649 41.145489, -8.604252 41.145381, -8.604828 41.144418, -8.605746 41.144328, -8.607078 41.144922, -8.607366 41.145606, -8.607258 41.145642, -8.607285 41.145642, -8.607294 41.145633, -8.607249 41.145624, -8.60724 41.145633, -8.607249 41.145624)",0,
1378902362620000588,"LINESTRING (-8.585649 41.148495, -8.585757 41.148882, -8.586135 41.148927, -8.586639 41.148945, -8.587962 41.149314, -8.589942 41.149863, -8.5923 41.15052, -8.59329 41.150799, -8.593884 41.150961, -8.595531 41.150178, -8.597124 41.14908, -8.597862 41.14854, -8.59788 41.148567, -8.599311 41.148441, -8.600841 41.148738, -8.602299 41.149017, -8.603784 41.149341, -8.604117 41.148963, -8.604063 41.148252, -8.603973 41.147649, -8.603901 41.147136, -8.603838 41.146677, -8.603982 41.146461, -8.604873 41.14602, -8.604549 41.14548, -8.604549 41.145408, -8.604549 41.145426, -8.604576 41.144814, -8.604945 41.144067, -8.606115 41.144418, -8.606916 41.144715, -8.607429 41.145363, -8.607321 41.145588, -8.606907 41.14575)",0,
