id,score,"geom",label,"anoList"
1401735015620000334,0.4751352970466677,"LINESTRING (-8.585658 41.148639, -8.585667 41.148621, -8.585703 41.148657, -8.585721 41.14872, -8.585676 41.148936, -8.585883 41.148981, -8.586432 41.149008, -8.58618 41.14836, -8.58654 41.147802, -8.587116 41.147424, -8.584254 41.146308, -8.582076 41.144742, -8.579718 41.145489, -8.579115 41.145687, -8.580096 41.146587, -8.578881 41.14899, -8.580042 41.151951, -8.582841 41.155002, -8.582697 41.158341, -8.581212 41.161932, -8.58267 41.165802, -8.586927 41.167152, -8.591031 41.169492, -8.595099 41.171922, -8.600256 41.171301, -8.605665 41.171877, -8.609733 41.174181, -8.613999 41.174514, -8.61912 41.17383, -8.623404 41.17338, -8.628291 41.17284, -8.633169 41.171805, -8.637093 41.170752, -8.640333 41.168547, -8.641854 41.167458, -8.642097 41.167269, -8.642502 41.166999, -8.642835 41.166765, -8.642898 41.166729, -8.64306 41.166603, -8.643312 41.16645, -8.643339 41.166423, -8.643528 41.166315, -8.643564 41.166342, -8.643582 41.166306, -8.643906 41.166135, -8.643915 41.166126, -8.643906 41.166117, -8.644077 41.166027, -8.644293 41.16591, -8.64432 41.165901, -8.644392 41.165865, -8.64459 41.165766, -8.644779 41.165685, -8.644806 41.165667, -8.644905 41.16564, -8.645112 41.165532, -8.645229 41.16546, -8.645247 41.165451, -8.645436 41.165379, -8.645508 41.165343, -8.64558 41.165325, -8.645967 41.165253, -8.645967 41.165307, -8.646255 41.165154, -8.646273 41.1651, -8.6463 41.165091, -8.646336 41.165082, -8.646534 41.165001, -8.646759 41.164902, -8.646858 41.164866, -8.64765 41.164497, -8.648127 41.164191, -8.648514 41.163831, -8.648721 41.163507, -8.648649 41.163498, -8.648514 41.163489, -8.648766 41.163273, -8.649027 41.162931, -8.649135 41.162733, -8.649189 41.162697, -8.649369 41.162175, -8.649459 41.162022, -8.649135 41.160069, -8.650242 41.16096, -8.650215 41.16123, -8.650215 41.161248, -8.650215 41.161239, -8.650224 41.161239, -8.650224 41.161239, -8.650224 41.161239, -8.648208 41.161077, -8.646498 41.160762, -8.644383 41.160438, -8.644356 41.16042, -8.644086 41.160429, -8.641791 41.160159, -8.64081 41.159853, -8.640792 41.159826, -8.640369 41.159763, -8.637354 41.159286, -8.634501 41.158998, -8.633601 41.158791, -8.631828 41.158404, -8.631 41.158251, -8.630991 41.158224, -8.630361 41.158008, -8.629524 41.156946, -8.629731 41.155929, -8.630334 41.155227, -8.630514 41.154957)",1,"[112, 110, 111, 117, 114, 131, 105, 115, 125, 120, 277, 99]"
1389814218620000327,0.4738920433042151,"LINESTRING (-8.585793 41.148441, -8.58582 41.148522, -8.585955 41.148828, -8.586261 41.148972, -8.58744 41.149179, -8.588142 41.149161, -8.588097 41.14917, -8.588097 41.149188, -8.588079 41.149188, -8.588079 41.149179, -8.58807 41.149161, -8.588079 41.149197, -8.588061 41.149161, -8.588043 41.149134, -8.588061 41.149179, -8.588079 41.149206, -8.588061 41.149197, -8.588169 41.149008, -8.588421 41.148315, -8.588826 41.147703, -8.588997 41.147235, -8.588151 41.14719, -8.587143 41.147226, -8.585946 41.146992, -8.58474 41.146542, -8.584065 41.146209, -8.583741 41.145957, -8.582796 41.145012, -8.581257 41.144823, -8.579637 41.145399, -8.579169 41.145813, -8.579655 41.146407, -8.579628 41.147784, -8.578755 41.149377, -8.579025 41.150952, -8.580384 41.152302, -8.581797 41.153499, -8.582904 41.155245, -8.582895 41.157621, -8.581824 41.16024, -8.581077 41.162877, -8.582175 41.16492, -8.583426 41.166288, -8.585928 41.166783, -8.588709 41.168088, -8.591121 41.169654, -8.593632 41.171247, -8.596359 41.171913, -8.599338 41.171337, -8.602848 41.171454, -8.606205 41.172138, -8.608797 41.173794, -8.61228 41.174541, -8.615637 41.174217, -8.619372 41.173758, -8.623071 41.173407, -8.62659 41.173065, -8.629731 41.172552, -8.633583 41.171787, -8.637255 41.170707, -8.640072 41.168754, -8.642475 41.167008, -8.644338 41.16591, -8.645166 41.165559, -8.645499 41.165451, -8.646417 41.165244, -8.647119 41.164929, -8.647776 41.164497, -8.648424 41.163975, -8.648838 41.163462, -8.64909 41.16303, -8.649243 41.162589, -8.649306 41.162382, -8.649369 41.161941, -8.649297 41.160924, -8.649702 41.159799, -8.650251 41.160996, -8.650251 41.161059, -8.649612 41.16123, -8.648073 41.161023, -8.647398 41.16078, -8.64495 41.16042, -8.644158 41.16033, -8.644113 41.160321, -8.644095 41.160276, -8.643924 41.160258, -8.642583 41.160159, -8.642304 41.160276, -8.640576 41.159916, -8.638641 41.159457, -8.636472 41.159052, -8.634492 41.158755, -8.633052 41.158422, -8.632278 41.15763, -8.631522 41.156766, -8.63046 41.155902, -8.630235 41.15538, -8.63046 41.155074, -8.630577 41.154714)",1,"[112, 110, 111, 114, 118, 105, 115, 99]"
1397595677620000328,0.7429621063868884,"LINESTRING (-8.585901 41.14854, -8.585946 41.148612, -8.585973 41.148648, -8.585811 41.148999, -8.586576 41.149044, -8.588205 41.149467, -8.590473 41.150025, -8.592849 41.150637, -8.593308 41.150781, -8.593353 41.150781, -8.594289 41.150772, -8.597079 41.149134, -8.598078 41.148414, -8.599707 41.148468, -8.602173 41.148972, -8.60436 41.149575, -8.6067 41.149998, -8.606853 41.150583, -8.605836 41.152338, -8.605458 41.153454, -8.60724 41.153535, -8.607654 41.153553, -8.609139 41.153517, -8.611515 41.153598, -8.612001 41.154021, -8.612541 41.155092, -8.61318 41.155191, -8.61318 41.155191, -8.614044 41.155398, -8.616969 41.155902, -8.618913 41.156262, -8.619426 41.156784, -8.619813 41.158332, -8.620749 41.159745, -8.621118 41.160618, -8.621118 41.160672, -8.621145 41.160708, -8.621649 41.160447, -8.623152 41.160294, -8.625051 41.159763, -8.627463 41.158638, -8.627733 41.158458, -8.627733 41.158467, -8.628777 41.158836, -8.629578 41.158854, -8.630298 41.158098, -8.629677 41.156937, -8.629542 41.156424, -8.630127 41.155272)",1,"[107, 335, 284, 350, 348, 113, 345, 312, 351, 294, 116, 131, 374, 125, 120, 119, 381]"
1398958435620000500,0.7600921740476042,"LINESTRING (-8.585667 41.148747, -8.585703 41.148792, -8.586351 41.148927, -8.587953 41.149251, -8.588655 41.14827, -8.589303 41.147109, -8.591157 41.146785, -8.592723 41.146506, -8.594595 41.146164, -8.5959 41.146254, -8.596818 41.146875, -8.598096 41.148099, -8.600823 41.148648, -8.602074 41.149197, -8.602164 41.150511, -8.602308 41.152185, -8.602443 41.153553, -8.602587 41.154696, -8.602749 41.154786, -8.603928 41.154894, -8.604756 41.154372, -8.605161 41.153472, -8.60679 41.153499, -8.607411 41.153544, -8.608716 41.15358, -8.610678 41.153607, -8.611974 41.153688, -8.611992 41.154606, -8.612307 41.155119, -8.61363 41.155335, -8.617356 41.15592, -8.619345 41.156271, -8.620398 41.156478, -8.620578 41.156469, -8.622162 41.156685, -8.623935 41.157, -8.626491 41.157459, -8.627661 41.157657, -8.627661 41.157702, -8.627643 41.15772, -8.627706 41.157783, -8.627949 41.158098, -8.62794 41.158179, -8.628642 41.15871, -8.629866 41.158467, -8.630208 41.157891, -8.629668 41.157063, -8.629614 41.156145, -8.629929 41.155524, -8.630676 41.154678, -8.630649 41.154543, -8.630631 41.154561, -8.630613 41.154579, -8.630622 41.154588, -8.630631 41.154579)",0,
1379494423620000173,0.7447953010750079,"LINESTRING (-8.585622 41.148549, -8.586045 41.148963, -8.586819 41.149044, -8.589024 41.14962, -8.593452 41.150826, -8.593506 41.150826, -8.593497 41.150772, -8.593524 41.150736, -8.594019 41.150898, -8.598969 41.148405, -8.605692 41.149845, -8.607042 41.150331, -8.606268 41.153625, -8.612361 41.1552, -8.612982 41.155236, -8.613486 41.155371, -8.622018 41.156883, -8.622738 41.156928, -8.627076 41.15772, -8.628228 41.158242, -8.628102 41.15799, -8.629173 41.158683, -8.62938 41.158827, -8.629614 41.158845, -8.629965 41.158548, -8.630199 41.157576, -8.629812 41.157126, -8.629677 41.156262, -8.629983 41.155542, -8.630064 41.15547, -8.630109 41.155407, -8.630109 41.15538)",0,
1399666568620000015,0.7412841001199558,"LINESTRING (-8.585676 41.14845, -8.585721 41.14872, -8.585991 41.148918, -8.586891 41.14899, -8.588493 41.14935, -8.590842 41.150052, -8.593056 41.150691, -8.593452 41.150844, -8.593461 41.150853, -8.593434 41.150907, -8.594001 41.150979, -8.595441 41.149989, -8.597754 41.148576, -8.598186 41.148378, -8.600337 41.148549, -8.600994 41.14863, -8.602857 41.1489, -8.604639 41.149278, -8.606151 41.149647, -8.606961 41.149872, -8.606943 41.149917, -8.606934 41.149989, -8.607006 41.15007, -8.606907 41.150475, -8.606448 41.150718, -8.605953 41.153238, -8.60661 41.153562, -8.608698 41.153589, -8.611029 41.153643, -8.612046 41.154057, -8.612586 41.155092, -8.613216 41.155227, -8.614449 41.155407, -8.615817 41.155632, -8.617374 41.15592, -8.617833 41.156055, -8.617851 41.156109, -8.618931 41.156199, -8.621028 41.156514, -8.622666 41.156802, -8.62443 41.157108, -8.626653 41.157459, -8.627976 41.157756, -8.628021 41.158314, -8.629398 41.158782, -8.629524 41.158827, -8.629524 41.158845, -8.630118 41.158485, -8.630325 41.15745, -8.629524 41.156829, -8.629758 41.156028, -8.630289 41.1552, -8.630415 41.155038, -8.630316 41.154993, -8.630289 41.154975, -8.630316 41.154939, -8.630316 41.154876, -8.630271 41.154795, -8.630244 41.154732)",0,
1385761824620000254,0.7412841001199558,"LINESTRING (-8.585793 41.148549, -8.585829 41.148684, -8.585712 41.148891, -8.586162 41.149008, -8.587845 41.149314, -8.590464 41.150007, -8.592993 41.150646, -8.593155 41.150592, -8.593506 41.150691, -8.594937 41.150241, -8.596827 41.149143, -8.597718 41.148495, -8.597799 41.148486, -8.598717 41.148225, -8.600355 41.148414, -8.602182 41.149053, -8.604459 41.14935, -8.606547 41.149836, -8.606934 41.14998, -8.606898 41.150439, -8.606745 41.150781, -8.605944 41.152266, -8.60598 41.152608, -8.605773 41.152959, -8.606142 41.15331, -8.608059 41.153499, -8.610102 41.153454, -8.611803 41.153517, -8.611974 41.153985, -8.61237 41.155011, -8.612874 41.15502, -8.613 41.155083, -8.613774 41.155263, -8.616366 41.155758, -8.618283 41.156109, -8.620074 41.156496, -8.621595 41.156667, -8.623656 41.157009, -8.623809 41.156964, -8.623827 41.156964, -8.623809 41.156964, -8.625168 41.157207, -8.627436 41.157585, -8.628291 41.157945, -8.629461 41.158746, -8.629587 41.158809, -8.630289 41.15817, -8.629731 41.157243, -8.629578 41.156019, -8.630478 41.15529)",0,
1382292049620000074,0.7412044599246025,"LINESTRING (-8.585694 41.148531, -8.58573 41.148648, -8.58573 41.148945, -8.586441 41.149008, -8.587782 41.149305, -8.589609 41.149809, -8.59131 41.15025, -8.593146 41.150745, -8.593515 41.150853, -8.593515 41.150835, -8.593506 41.150826, -8.593506 41.150826, -8.594658 41.150592, -8.596368 41.14962, -8.597772 41.148684, -8.598411 41.14836, -8.600418 41.148693, -8.602452 41.149071, -8.60436 41.149458, -8.605539 41.149773, -8.60562 41.149746, -8.605683 41.149773, -8.606961 41.150061, -8.606979 41.150088, -8.607033 41.150106, -8.606844 41.150718, -8.606835 41.150754, -8.606232 41.15169, -8.605422 41.153229, -8.606664 41.153544, -8.607996 41.153553, -8.610003 41.15358, -8.612064 41.153688, -8.612208 41.155074, -8.614242 41.155416, -8.616933 41.155884, -8.617896 41.156037, -8.617869 41.156046, -8.617923 41.156064, -8.619111 41.156307, -8.620947 41.156559, -8.622486 41.156847, -8.623827 41.157072, -8.625906 41.157432, -8.62803 41.157945, -8.628786 41.158791, -8.629515 41.158836, -8.629758 41.158692, -8.630127 41.157405, -8.629506 41.156811, -8.629983 41.155623, -8.630433 41.154966)",0,
1382299125620000678,0.7406216504981179,"LINESTRING (-8.585658 41.148522, -8.585703 41.148648, -8.585703 41.148675, -8.585703 41.14881, -8.586324 41.149008, -8.588664 41.14953, -8.591625 41.150322, -8.593344 41.150772, -8.594613 41.150655, -8.596575 41.149341, -8.598033 41.148567, -8.597997 41.148567, -8.598609 41.148324, -8.600418 41.148648, -8.601507 41.148873, -8.603514 41.149269, -8.605863 41.149791, -8.607024 41.150052, -8.606961 41.150556, -8.606025 41.152059, -8.605323 41.153265, -8.605593 41.153508, -8.607726 41.15358, -8.610462 41.153589, -8.612082 41.153733, -8.612055 41.154372, -8.61291 41.155137, -8.615466 41.15565, -8.618427 41.156118, -8.620677 41.156487, -8.622531 41.156811, -8.625267 41.157306, -8.627868 41.157747, -8.628228 41.158521, -8.629533 41.158818, -8.62992 41.158647, -8.630289 41.157513, -8.62983 41.15709, -8.62965 41.156181, -8.6301 41.155398, -8.630064 41.155398)",0,
1396209631620000015,0.7405832402128726,"LINESTRING (-8.585613 41.148531, -8.58564 41.14863, -8.585703 41.148711, -8.585712 41.148954, -8.586261 41.148981, -8.588304 41.149512, -8.590455 41.150196, -8.593209 41.151015, -8.593425 41.150943, -8.593434 41.150934, -8.594082 41.150916, -8.594739 41.150628, -8.595477 41.149773, -8.597394 41.148828, -8.598069 41.148351, -8.599482 41.148549, -8.603874 41.149368, -8.604081 41.149476, -8.60562 41.149863, -8.607096 41.150106, -8.606799 41.150727, -8.606106 41.151816, -8.605548 41.152779, -8.606763 41.15349, -8.612163 41.153688, -8.613738 41.155389, -8.618454 41.156172, -8.626032 41.157603, -8.627742 41.157936, -8.627787 41.15781, -8.62785 41.157765, -8.628048 41.157837, -8.628183 41.158089, -8.629362 41.158782, -8.630019 41.158593, -8.630325 41.157387, -8.629479 41.156775, -8.629848 41.155542, -8.630721 41.154714, -8.630595 41.154741, -8.630604 41.154804)",0,
1398599453620000254,0.7396482501074692,"LINESTRING (-8.585649 41.148567, -8.585703 41.14863, -8.585829 41.148891, -8.586108 41.148954, -8.586936 41.148981, -8.587971 41.149107, -8.590041 41.149683, -8.592228 41.150448, -8.593389 41.150745, -8.593425 41.150754, -8.593632 41.150916, -8.594847 41.150376, -8.596539 41.149395, -8.597682 41.148522, -8.597871 41.148558, -8.597943 41.148585, -8.598249 41.148486, -8.599896 41.148585, -8.601723 41.148909, -8.603613 41.149296, -8.605719 41.149908, -8.606853 41.150025, -8.607114 41.150196, -8.606718 41.151564, -8.605503 41.153067, -8.606196 41.153436, -8.608545 41.153544, -8.611083 41.153688, -8.612064 41.153877, -8.6121 41.155038, -8.612883 41.155119, -8.613279 41.155182, -8.615061 41.155398, -8.616951 41.155776, -8.617653 41.155974, -8.619138 41.15628, -8.620587 41.156343, -8.620605 41.156487, -8.620623 41.156496, -8.620641 41.156496, -8.621136 41.156559, -8.622684 41.156919, -8.624241 41.157153, -8.626041 41.157468, -8.627679 41.157693, -8.627652 41.157639, -8.627652 41.157603, -8.627652 41.157594, -8.628039 41.157936, -8.628093 41.158071, -8.629236 41.15871, -8.630046 41.158476, -8.630406 41.158368, -8.630181 41.157801, -8.629668 41.157549, -8.630109 41.15682, -8.630757 41.15583, -8.630694 41.155146)",0,
1376727443620000697,0.7379029804451049,"LINESTRING (-8.585595 41.148585, -8.585694 41.14881, -8.586108 41.148999, -8.587377 41.149206, -8.589024 41.149692, -8.591247 41.150223, -8.593407 41.150799, -8.593803 41.150952, -8.595297 41.15025, -8.597142 41.149107, -8.597925 41.148612, -8.598834 41.148342, -8.6004 41.148666, -8.601561 41.14881, -8.603712 41.14926, -8.605611 41.149683, -8.606745 41.149998, -8.60697 41.150331, -8.606178 41.15142, -8.605152 41.153229, -8.605953 41.153553, -8.608248 41.153562, -8.61084 41.153571, -8.612055 41.154129, -8.613054 41.155155, -8.615412 41.155578, -8.618004 41.155965, -8.619408 41.156199, -8.621712 41.156433, -8.624754 41.157144, -8.627814 41.15772, -8.628102 41.158161, -8.629335 41.158782, -8.630199 41.158431, -8.629911 41.157054, -8.629749 41.155992, -8.63037 41.155137, -8.630343 41.155119, -8.630307 41.155092, -8.630307 41.155101)",0,
1389633019620000594,0.7379029804451049,"LINESTRING (-8.585676 41.148558, -8.585703 41.148594, -8.585721 41.148918, -8.586063 41.148972, -8.587026 41.149071, -8.588286 41.149377, -8.58969 41.149764, -8.591058 41.15016, -8.592399 41.150502, -8.593695 41.150916, -8.594145 41.150835, -8.594658 41.150556, -8.595765 41.149791, -8.597115 41.149008, -8.597448 41.148855, -8.597583 41.148774, -8.597835 41.148567, -8.597934 41.148495, -8.599293 41.148477, -8.6004 41.148684, -8.600391 41.148675, -8.600661 41.14872, -8.601993 41.148963, -8.60346 41.149224, -8.604468 41.149521, -8.604792 41.149548, -8.605674 41.149755, -8.605944 41.149845, -8.606943 41.150079, -8.607033 41.150097, -8.606835 41.150664, -8.606691 41.151024, -8.606232 41.151915, -8.605611 41.152815, -8.605359 41.1534, -8.606781 41.153526, -8.608437 41.153553, -8.610012 41.153571, -8.611857 41.153607, -8.612073 41.154264, -8.612478 41.155101, -8.61318 41.155173, -8.61318 41.155164, -8.61363 41.155353, -8.615178 41.15565, -8.616528 41.155947, -8.617437 41.156055, -8.61822 41.156145, -8.619597 41.156442, -8.620479 41.156532, -8.620515 41.15655, -8.620497 41.156568, -8.620524 41.156523, -8.620542 41.156469, -8.621055 41.156568, -8.622495 41.156829, -8.62371 41.157036, -8.623692 41.157036, -8.623692 41.157036, -8.623701 41.157018, -8.623953 41.157081, -8.624664 41.157189, -8.625906 41.157414, -8.626653 41.15754, -8.627319 41.15763, -8.627418 41.157657, -8.627418 41.157684, -8.6274 41.157693, -8.627643 41.15772, -8.627733 41.157729, -8.62776 41.157711, -8.627751 41.157693, -8.627931 41.157756, -8.628003 41.158179, -8.628147 41.158404, -8.629569 41.158791, -8.629641 41.158791, -8.629641 41.158782, -8.629992 41.158593, -8.630316 41.158098, -8.630298 41.157603, -8.62983 41.157072, -8.629596 41.156631, -8.62992 41.155713, -8.630676 41.154894, -8.630703 41.154759, -8.630712 41.154777, -8.63073 41.154804, -8.630739 41.154813, -8.630757 41.15484, -8.630766 41.154858, -8.630766 41.154867)",0,
1377441142620000243,0.7379029804451049,"LINESTRING (-8.585631 41.148612, -8.58564 41.148603, -8.585667 41.148918, -8.587161 41.149188, -8.589357 41.149737, -8.592039 41.150448, -8.593452 41.150799, -8.593434 41.150835, -8.593659 41.150952, -8.594892 41.150475, -8.596134 41.149755, -8.597169 41.14908, -8.597385 41.148972, -8.597475 41.148936, -8.597682 41.14881, -8.597727 41.148711, -8.59779 41.148675, -8.598726 41.148324, -8.600238 41.14854, -8.602857 41.149017, -8.604693 41.149458, -8.604999 41.149566, -8.605359 41.149647, -8.605467 41.149692, -8.606412 41.149854, -8.60697 41.149944, -8.606979 41.150421, -8.606286 41.151717, -8.60535 41.153283, -8.605233 41.153463, -8.606079 41.153571, -8.608995 41.153589, -8.611983 41.153616, -8.612001 41.154696, -8.613459 41.155263, -8.615844 41.15565, -8.618229 41.156073, -8.621028 41.156523, -8.623413 41.157009, -8.625519 41.157378, -8.627499 41.157729, -8.627994 41.158098, -8.62848 41.158548, -8.629479 41.158719, -8.629668 41.158728, -8.63028 41.15763, -8.629731 41.157036, -8.629533 41.156586, -8.629794 41.155821, -8.630109 41.155317, -8.630163 41.155083, -8.630181 41.155092, -8.630226 41.155155, -8.630226 41.155182, -8.630235 41.155218, -8.630253 41.155218)",0,
1388962736620000678,0.7379029804451049,"LINESTRING (-8.585613 41.148513, -8.585685 41.148927, -8.586594 41.148999, -8.588772 41.149557, -8.591238 41.150223, -8.59302 41.150718, -8.593479 41.150835, -8.59347 41.150835, -8.59347 41.150835, -8.594055 41.15088, -8.596341 41.149584, -8.597997 41.148504, -8.6004 41.148675, -8.600427 41.148711, -8.602038 41.149017, -8.604576 41.149548, -8.606988 41.150079, -8.607042 41.150151, -8.606466 41.151339, -8.605278 41.153436, -8.605233 41.153517, -8.606781 41.153652, -8.609868 41.15367, -8.612046 41.15394, -8.612604 41.155191, -8.615394 41.155704, -8.617833 41.156073, -8.617806 41.1561, -8.617797 41.156118, -8.618715 41.156244, -8.620812 41.156523, -8.622855 41.156874, -8.625195 41.157333, -8.627724 41.157765, -8.628048 41.158161, -8.629587 41.158782, -8.6301 41.158512, -8.630037 41.157207, -8.62965 41.156136, -8.630694 41.154759, -8.630685 41.154741, -8.630658 41.154732, -8.630658 41.154714, -8.630631 41.154759, -8.630667 41.154786)",0,
1377475160620000015,0.7379029804451049,"LINESTRING (-8.585631 41.148486, -8.585694 41.148702, -8.585703 41.148945, -8.586702 41.149017, -8.588592 41.149512, -8.590734 41.150088, -8.592903 41.150682, -8.593515 41.150844, -8.593506 41.150835, -8.593605 41.150916, -8.594091 41.15088, -8.594397 41.150736, -8.595909 41.149881, -8.597817 41.14872, -8.597952 41.14854, -8.598915 41.148387, -8.601237 41.148846, -8.604135 41.149422, -8.606763 41.150007, -8.606997 41.15007, -8.606736 41.150844, -8.605971 41.152122, -8.605026 41.153265, -8.606412 41.153553, -8.608689 41.153562, -8.611479 41.153625, -8.612064 41.154264, -8.612973 41.155173, -8.613135 41.155182, -8.614125 41.155434, -8.616969 41.15592, -8.617788 41.156055, -8.618373 41.156154, -8.620434 41.156478, -8.623188 41.156955, -8.625987 41.157459, -8.627697 41.157738, -8.627643 41.157729, -8.627625 41.157747, -8.62794 41.158125, -8.62812 41.158503, -8.630181 41.158377, -8.629533 41.156919, -8.629875 41.155677, -8.630784 41.154768, -8.630649 41.154777, -8.630631 41.154786, -8.630631 41.154804)",0,
1401400943620000015,0.7379029804451049,"LINESTRING (-8.585667 41.148612, -8.58573 41.148684, -8.586036 41.148972, -8.587341 41.149161, -8.589276 41.149665, -8.591562 41.150295, -8.593506 41.150799, -8.594136 41.15088, -8.594334 41.15079, -8.595639 41.150088, -8.597313 41.149062, -8.598087 41.148504, -8.599374 41.148441, -8.601129 41.148792, -8.601984 41.14899, -8.603325 41.149215, -8.605044 41.149575, -8.606907 41.150025, -8.606961 41.150664, -8.605962 41.152293, -8.605395 41.153229, -8.606403 41.153526, -8.607654 41.153571, -8.609337 41.153571, -8.611416 41.153607, -8.6121 41.154138, -8.612352 41.155101, -8.613135 41.155137, -8.613576 41.155317, -8.61552 41.155659, -8.617473 41.155983, -8.619192 41.156253, -8.62128 41.156622, -8.62326 41.156964, -8.625402 41.157342, -8.627571 41.157684, -8.627706 41.157747, -8.627733 41.157747, -8.628012 41.15817, -8.628597 41.158728, -8.629875 41.158683, -8.630307 41.15754, -8.629461 41.156667, -8.6301 41.155353, -8.630694 41.154759, -8.63064 41.154831, -8.630667 41.154804, -8.630685 41.154795)",0,
1403635907620000254,0.7379029804451049,"LINESTRING (-8.585667 41.148513, -8.58573 41.148711, -8.585829 41.148945, -8.586828 41.149062, -8.588907 41.149638, -8.591472 41.150331, -8.593101 41.150745, -8.593245 41.150754, -8.594433 41.150718, -8.596107 41.149728, -8.597799 41.148603, -8.59788 41.148594, -8.597952 41.148549, -8.599698 41.148549, -8.602101 41.149026, -8.604531 41.149467, -8.605656 41.149719, -8.605638 41.149692, -8.606619 41.149899, -8.606916 41.14998, -8.606763 41.150862, -8.605764 41.15259, -8.605251 41.153337, -8.60706 41.153463, -8.609814 41.153508, -8.612019 41.15367, -8.612037 41.15475, -8.612991 41.155056, -8.6139 41.155335, -8.615862 41.155722, -8.617446 41.156091, -8.617518 41.1561, -8.617626 41.156082, -8.617671 41.156073, -8.618742 41.156208, -8.619723 41.156676, -8.621964 41.156901, -8.623629 41.157216, -8.625654 41.157432, -8.627562 41.157747, -8.627895 41.157846, -8.628066 41.15799, -8.628534 41.158629, -8.629371 41.1588, -8.629848 41.158539, -8.630253 41.157999, -8.630271 41.157513, -8.629659 41.156883, -8.629902 41.155677, -8.630577 41.15484)",0,
1380049123620000254,0.7379029804451049,"LINESTRING (-8.585631 41.148531, -8.58564 41.148567, -8.585676 41.148819, -8.586252 41.148972, -8.587899 41.149296, -8.589915 41.149872, -8.59212 41.150457, -8.593533 41.150862, -8.593488 41.150817, -8.593434 41.150781, -8.593479 41.150808, -8.593875 41.150907, -8.595333 41.150223, -8.596962 41.149233, -8.598015 41.14854, -8.598051 41.148558, -8.598051 41.148585, -8.598051 41.148594, -8.598096 41.148549, -8.599734 41.148576, -8.601903 41.148945, -8.603703 41.149242, -8.605467 41.149764, -8.606988 41.150016, -8.606997 41.150034, -8.606988 41.150043, -8.60697 41.150043, -8.607042 41.15007, -8.606781 41.150682, -8.606052 41.151825, -8.605575 41.152869, -8.605638 41.152923, -8.60553 41.15331, -8.606259 41.153481, -8.607798 41.153544, -8.609463 41.15358, -8.611353 41.153607, -8.612064 41.153634, -8.612046 41.154813, -8.612964 41.155155, -8.612991 41.155182, -8.613288 41.155263, -8.615088 41.155605, -8.617257 41.156001, -8.618985 41.156325, -8.620704 41.156604, -8.621991 41.156712, -8.624151 41.157081, -8.626581 41.15754, -8.627679 41.157711, -8.627661 41.157693, -8.627688 41.157702, -8.62803 41.15799, -8.628039 41.158098, -8.628714 41.158728, -8.629281 41.158872, -8.629623 41.158764, -8.630262 41.158116, -8.630163 41.157351, -8.629533 41.156955, -8.629758 41.15583, -8.62983 41.15565, -8.630001 41.155362, -8.630316 41.154858)",0,
1375271266620000632,0.7379029804451049,"LINESTRING (-8.585874 41.14863, -8.585883 41.148639, -8.585883 41.148657, -8.585964 41.148891, -8.585982 41.149053, -8.587701 41.149341, -8.590167 41.149962, -8.592471 41.150556, -8.593641 41.150889, -8.595108 41.150295, -8.597007 41.149188, -8.597673 41.148792, -8.598006 41.148549, -8.598861 41.14836, -8.600733 41.14872, -8.601399 41.14881, -8.601876 41.148972, -8.602029 41.148972, -8.603055 41.149494, -8.605251 41.149701, -8.606061 41.149791, -8.606718 41.149899, -8.60688 41.149953, -8.607024 41.150583, -8.606763 41.151357, -8.605611 41.153337, -8.607141 41.153481, -8.608743 41.15349, -8.61147 41.153454, -8.612082 41.154066, -8.61273 41.155092, -8.613225 41.155155, -8.615295 41.155524, -8.617851 41.155974, -8.619534 41.156343, -8.621451 41.156748, -8.624106 41.15718, -8.626617 41.157585, -8.628147 41.157999, -8.628156 41.158386, -8.629362 41.158944, -8.62938 41.158926, -8.629713 41.1588, -8.630208 41.158287, -8.629938 41.157207, -8.629515 41.156568, -8.629785 41.156136, -8.63001 41.155731, -8.630703 41.154849)",0,
1381949929620000678,0.7379029804451049,"LINESTRING (-8.58564 41.148585, -8.585685 41.148648, -8.585775 41.148954, -8.586846 41.149026, -8.588907 41.149593, -8.591319 41.15025, -8.593227 41.150754, -8.594343 41.150808, -8.595873 41.149845, -8.597646 41.148702, -8.597916 41.14845, -8.597898 41.148441, -8.59788 41.148423, -8.597862 41.148414, -8.599194 41.148423, -8.600436 41.148666, -8.600427 41.148648, -8.601813 41.148963, -8.603757 41.149359, -8.605836 41.1498, -8.60679 41.150034, -8.60715 41.150169, -8.606844 41.150727, -8.606007 41.151933, -8.605395 41.153175, -8.605746 41.153544, -8.607447 41.153562, -8.609535 41.153571, -8.611587 41.153625, -8.612064 41.154003, -8.612649 41.155146, -8.613171 41.155182, -8.613162 41.155173, -8.613891 41.155389, -8.616591 41.15583, -8.617797 41.156046, -8.61777 41.15601, -8.617752 41.15601, -8.618706 41.156181, -8.620155 41.156433, -8.621379 41.156631, -8.622612 41.156892, -8.623719 41.157072, -8.623674 41.157072, -8.623692 41.157072, -8.623692 41.15709, -8.624502 41.157225, -8.626203 41.157495, -8.627661 41.157729, -8.627967 41.15808, -8.628822 41.158854, -8.629497 41.158845, -8.62956 41.158818, -8.630316 41.157828, -8.630091 41.157288, -8.629524 41.15655, -8.630127 41.15529, -8.630703 41.154732, -8.630712 41.154804, -8.63073 41.154858, -8.630748 41.154885, -8.630748 41.154867)",0,
